ticker,Date,Open,High,Low,Close,Volume
TEKTU,2020-02-28,1.1399999856948853,1.350000023841858,1.1399999856948853,1.2899999618530273,32369552
TEKTU,2020-03-02,1.3600000143051147,1.4299999475479126,1.309999942779541,1.399999976158142,33109987
TEKTU,2020-03-03,1.440000057220459,1.5,1.4299999475479126,1.440000057220459,29126265
TEKTU,2020-03-04,1.440000057220459,1.4800000190734863,1.3899999856948853,1.399999976158142,38365473
TEKTU,2020-03-05,1.440000057220459,1.4500000476837158,1.3799999952316284,1.4199999570846558,10317506
TEKTU,2020-03-06,1.4199999570846558,1.440000057220459,1.350000023841858,1.3600000143051147,19282071
TEKTU,2020-03-09,1.2699999809265137,1.3200000524520874,1.149999976158142,1.190000057220459,25652842
TEKTU,2020-03-10,1.25,1.2599999904632568,1.0499999523162842,1.0499999523162842,28990996
TEKTU,2020-03-11,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0
TEKTU,2020-03-12,0.8700000047683716,0.8799999952316284,0.75,0.75,30821392
TEKTU,2020-03-13,0.7200000286102295,0.8199999928474426,0.6899999976158142,0.8199999928474426,19504104
TEKTU,2020-03-16,0.7599999904632568,0.8199999928474426,0.7400000095367432,0.7400000095367432,15396289
TEKTU,2020-03-17,0.7400000095367432,0.75,0.6700000166893005,0.699999988079071,17314855
TEKTU,2020-03-18,0.6800000071525574,0.7400000095367432,0.6800000071525574,0.7099999785423279,12765250
TEKTU,2020-03-19,0.699999988079071,0.7300000190734863,0.6800000071525574,0.699999988079071,13180159
TEKTU,2020-03-20,0.7300000190734863,0.7300000190734863,0.6899999976158142,0.699999988079071,11227607
TEKTU,2020-03-23,0.6700000166893005,0.6899999976158142,0.6399999856948853,0.6700000166893005,22121966
TEKTU,2020-03-24,0.6899999976158142,0.7099999785423279,0.6700000166893005,0.7099999785423279,17499192
TEKTU,2020-03-25,0.7200000286102295,0.75,0.6899999976158142,0.7200000286102295,27350009
TEKTU,2020-03-26,0.7200000286102295,0.7799999713897705,0.7099999785423279,0.7799999713897705,40364641
TEKTU,2020-03-27,0.7799999713897705,0.8299999833106995,0.7599999904632568,0.7699999809265137,30375994
TEKTU,2020-03-30,0.7699999809265137,0.800000011920929,0.7400000095367432,0.7799999713897705,23272198
TEKTU,2020-03-31,0.7900000214576721,0.8399999737739563,0.7799999713897705,0.8399999737739563,31291498
TEKTU,2020-04-01,0.8100000023841858,0.9200000166893005,0.8100000023841858,0.9200000166893005,37870195
TEKTU,2020-04-02,0.9399999976158142,0.9800000190734863,0.8700000047683716,0.8799999952316284,31398423
TEKTU,2020-04-03,0.8600000143051147,0.8999999761581421,0.8199999928474426,0.8799999952316284,28181361
TEKTU,2020-04-06,0.8999999761581421,0.949999988079071,0.8899999856948853,0.9399999976158142,25413305
TEKTU,2020-04-07,0.949999988079071,1.0199999809265137,0.9399999976158142,1.0099999904632568,56963387
TEKTU,2020-04-08,1.0099999904632568,1.0800000429153442,0.9599999785423279,1.059999942779541,80019902
TEKTU,2020-04-09,1.0800000429153442,1.1100000143051147,1.0499999523162842,1.0800000429153442,37746453
TEKTU,2020-04-10,1.090000033378601,1.1699999570846558,1.059999942779541,1.1399999856948853,48942492
TEKTU,2020-04-13,1.1299999952316284,1.190000057220459,1.1100000143051147,1.149999976158142,36147719
TEKTU,2020-04-14,1.1699999570846558,1.1799999475479126,1.1399999856948853,1.1399999856948853,24372441
TEKTU,2020-04-15,1.1399999856948853,1.1399999856948853,1.0199999809265137,1.0399999618530273,46016514
TEKTU,2020-04-16,1.0499999523162842,1.0800000429153442,1.0,1.0499999523162842,20835534
TEKTU,2020-04-17,1.059999942779541,1.1100000143051147,1.059999942779541,1.0700000524520874,30479196
TEKTU,2020-04-20,1.090000033378601,1.1299999952316284,1.0800000429153442,1.1100000143051147,31702211
TEKTU,2020-04-21,1.100000023841858,1.149999976158142,1.0800000429153442,1.100000023841858,20945733
TEKTU,2020-04-22,1.1100000143051147,1.1799999475479126,1.100000023841858,1.1399999856948853,65730597
TEKTU,2020-04-24,1.1399999856948853,1.2300000190734863,1.1200000047683716,1.2000000476837158,64387689
TEKTU,2020-04-27,1.2200000286102295,1.2799999713897705,1.2100000381469727,1.25,48623171
TEKTU,2020-04-28,1.2699999809265137,1.2799999713897705,1.2200000286102295,1.2400000095367432,27314503
TEKTU,2020-04-29,1.2400000095367432,1.2699999809265137,1.2100000381469727,1.2400000095367432,20707708
TEKTU,2020-04-30,1.2400000095367432,1.309999942779541,1.1799999475479126,1.25,88743899
TEKTU,2020-05-04,1.2400000095367432,1.2899999618530273,1.2200000286102295,1.2699999809265137,32173241
TEKTU,2020-05-05,1.2899999618530273,1.2999999523162842,1.25,1.2699999809265137,22237435
TEKTU,2020-05-06,1.2699999809265137,1.3300000429153442,1.2699999809265137,1.2799999713897705,57936697
TEKTU,2020-05-07,1.2999999523162842,1.309999942779541,1.2699999809265137,1.2799999713897705,17280085
TEKTU,2020-05-08,1.2899999618530273,1.2999999523162842,1.2200000286102295,1.2400000095367432,22333386
TEKTU,2020-05-11,1.25,1.309999942779541,1.2200000286102295,1.2599999904632568,54815421
TEKTU,2020-05-12,1.2599999904632568,1.3799999952316284,1.25,1.3799999952316284,94287978
TEKTU,2020-05-13,1.399999976158142,1.4700000286102295,1.350000023841858,1.3700000047683716,65538730
TEKTU,2020-05-14,1.3300000429153442,1.3600000143051147,1.2699999809265137,1.2999999523162842,33463421
TEKTU,2020-05-15,1.3200000524520874,1.3300000429153442,1.2899999618530273,1.309999942779541,17153134
TEKTU,2020-05-18,1.3200000524520874,1.3700000047683716,1.3200000524520874,1.350000023841858,25779388
TEKTU,2020-05-20,1.350000023841858,1.3899999856948853,1.3200000524520874,1.3700000047683716,24616092
TEKTU,2020-05-21,1.3799999952316284,1.399999976158142,1.3300000429153442,1.3600000143051147,21102249
TEKTU,2020-05-22,1.350000023841858,1.399999976158142,1.350000023841858,1.3700000047683716,15119957
TEKTU,2020-05-27,1.3899999856948853,1.409999966621399,1.3700000047683716,1.3799999952316284,20994434
TEKTU,2020-05-28,1.3899999856948853,1.399999976158142,1.3300000429153442,1.3600000143051147,17658728
TEKTU,2020-05-29,1.350000023841858,1.3700000047683716,1.340000033378601,1.350000023841858,13313399
TEKTU,2020-06-01,1.3600000143051147,1.440000057220459,1.350000023841858,1.4299999475479126,47840932
TEKTU,2020-06-02,1.440000057220459,1.4800000190734863,1.3700000047683716,1.440000057220459,63208449
TEKTU,2020-06-03,1.4600000381469727,1.5099999904632568,1.440000057220459,1.4800000190734863,66528080
TEKTU,2020-06-04,1.4900000095367432,1.5299999713897705,1.4700000286102295,1.4700000286102295,45901822
TEKTU,2020-06-05,1.4900000095367432,1.5,1.440000057220459,1.4700000286102295,30651471
TEKTU,2020-06-08,1.4800000190734863,1.5299999713897705,1.4700000286102295,1.4800000190734863,48848052
TEKTU,2020-06-09,1.4900000095367432,1.5099999904632568,1.4500000476837158,1.4800000190734863,27704973
TEKTU,2020-06-10,1.4900000095367432,1.559999942779541,1.4700000286102295,1.5199999809265137,63461890
TEKTU,2020-06-11,1.5199999809265137,1.590000033378601,1.5099999904632568,1.5199999809265137,41744698
TEKTU,2020-06-12,1.5,1.5499999523162842,1.4800000190734863,1.5199999809265137,30490176
TEKTU,2020-06-15,1.4900000095367432,1.5399999618530273,1.4800000190734863,1.5199999809265137,24049455
TEKTU,2020-06-16,1.5299999713897705,1.5700000524520874,1.5199999809265137,1.5399999618530273,40107198
TEKTU,2020-06-17,1.5499999523162842,1.600000023841858,1.5299999713897705,1.5399999618530273,46775508
TEKTU,2020-06-18,1.5399999618530273,1.5700000524520874,1.5299999713897705,1.5499999523162842,28476834
TEKTU,2020-06-19,1.559999942779541,1.5700000524520874,1.4900000095367432,1.5,24586998
TEKTU,2020-06-22,1.5,1.5700000524520874,1.4900000095367432,1.5399999618530273,65966830
TEKTU,2020-06-23,1.559999942779541,1.690000057220459,1.5499999523162842,1.649999976158142,188727258
TEKTU,2020-06-24,1.649999976158142,1.7100000381469727,1.6200000047683716,1.6299999952316284,115784237
TEKTU,2020-06-25,1.6399999856948853,1.659999966621399,1.5700000524520874,1.5800000429153442,65864265
TEKTU,2020-06-26,1.600000023841858,1.6100000143051147,1.5499999523162842,1.5700000524520874,24350712
TEKTU,2020-06-29,1.5700000524520874,1.6399999856948853,1.5700000524520874,1.6299999952316284,33635404
TEKTU,2020-06-30,1.6399999856948853,1.690000057220459,1.6200000047683716,1.6699999570846558,64358517
TEKTU,2020-07-01,1.6699999570846558,1.7599999904632568,1.6200000047683716,1.7400000095367432,124982101
TEKTU,2020-07-02,1.7799999713897705,1.8700000047683716,1.75,1.7999999523162842,133266021
TEKTU,2020-07-03,1.809999942779541,1.940000057220459,1.7599999904632568,1.840000033378601,143037411
TEKTU,2020-07-06,1.8600000143051147,1.9700000286102295,1.850000023841858,1.9600000381469727,114828225
TEKTU,2020-07-07,1.9700000286102295,2.1500000953674316,1.9500000476837158,2.0899999141693115,183476417
TEKTU,2020-07-08,2.0999999046325684,2.109999895095825,1.940000057220459,2.0199999809265137,118170443
TEKTU,2020-07-09,2.069999933242798,2.109999895095825,1.8799999952316284,1.8799999952316284,52843893
TEKTU,2020-07-10,1.809999942779541,1.809999942779541,1.690000057220459,1.7999999523162842,76929621
TEKTU,2020-07-13,1.840000033378601,1.9299999475479126,1.8300000429153442,1.909999966621399,43708489
TEKTU,2020-07-14,1.909999966621399,2.009999990463257,1.8799999952316284,1.9800000190734863,60403065
TEKTU,2020-07-16,2.0,2.049999952316284,1.9500000476837158,1.9500000476837158,47768331
TEKTU,2020-07-17,1.9500000476837158,2.009999990463257,1.8600000143051147,1.9800000190734863,58898297
TEKTU,2020-07-20,2.0,2.059999942779541,1.9800000190734863,2.009999990463257,64845806
TEKTU,2020-07-21,2.0299999713897705,2.0899999141693115,1.9299999475479126,1.9600000381469727,90851658
TEKTU,2020-07-22,1.9800000190734863,2.009999990463257,1.8899999856948853,1.9299999475479126,63345633
TEKTU,2020-07-23,1.9299999475479126,2.0,1.899999976158142,1.9299999475479126,83041910
TEKTU,2020-07-24,1.909999966621399,1.9199999570846558,1.8300000429153442,1.850000023841858,72347971
TEKTU,2020-07-27,1.8600000143051147,1.8799999952316284,1.809999942779541,1.840000033378601,40532633
TEKTU,2020-07-28,1.8300000429153442,1.8300000429153442,1.659999966621399,1.6699999570846558,45453826
TEKTU,2020-07-29,1.649999976158142,1.7899999618530273,1.5700000524520874,1.7400000095367432,74677444
TEKTU,2020-07-30,1.75,1.7699999809265137,1.7000000476837158,1.7200000286102295,14653364
TEKTU,2020-08-04,1.75,1.7599999904632568,1.5499999523162842,1.600000023841858,48168031
TEKTU,2020-08-05,1.6200000047683716,1.6299999952316284,1.5399999618530273,1.5800000429153442,42744538
TEKTU,2020-08-06,1.5700000524520874,1.6100000143051147,1.4199999570846558,1.4199999570846558,42981456
TEKTU,2020-08-07,1.350000023841858,1.5299999713897705,1.2799999713897705,1.5,47850791
TEKTU,2020-08-10,1.4800000190734863,1.5,1.409999966621399,1.4600000381469727,6088531
TEKTU,2020-08-11,1.4600000381469727,1.5800000429153442,1.440000057220459,1.5700000524520874,11071767
TEKTU,2020-08-12,1.5499999523162842,1.5499999523162842,1.4800000190734863,1.5299999713897705,6815324
TEKTU,2020-08-13,1.5199999809265137,1.5199999809265137,1.4500000476837158,1.4700000286102295,4683514
TEKTU,2020-08-14,1.440000057220459,1.4800000190734863,1.4199999570846558,1.4600000381469727,3174064
TEKTU,2020-08-17,1.4600000381469727,1.5,1.4299999475479126,1.4700000286102295,3400745
TEKTU,2020-08-18,1.4700000286102295,1.5199999809265137,1.4500000476837158,1.5,4277456
TEKTU,2020-08-19,1.5,1.559999942779541,1.4900000095367432,1.5499999523162842,6796461
TEKTU,2020-08-20,1.5499999523162842,1.5499999523162842,1.5,1.5399999618530273,4586460
TEKTU,2020-08-21,1.5399999618530273,1.5800000429153442,1.4900000095367432,1.5700000524520874,8010642
TEKTU,2020-08-24,1.5700000524520874,1.6299999952316284,1.5299999713897705,1.6299999952316284,7436110
TEKTU,2020-08-25,1.6299999952316284,1.6399999856948853,1.5199999809265137,1.5399999618530273,22695862
TEKTU,2020-08-26,1.5399999618530273,1.590000033378601,1.5199999809265137,1.5499999523162842,24228741
TEKTU,2020-08-27,1.5499999523162842,1.600000023841858,1.5399999618530273,1.5399999618530273,29090196
TEKTU,2020-08-28,1.559999942779541,1.5700000524520874,1.5,1.5399999618530273,20692258
TEKTU,2020-08-31,1.5299999713897705,1.5299999713897705,1.4700000286102295,1.4900000095367432,18739589
TEKTU,2020-09-01,1.4800000190734863,1.5399999618530273,1.409999966621399,1.5099999904632568,32789063
TEKTU,2020-09-02,1.5099999904632568,1.5499999523162842,1.4900000095367432,1.5099999904632568,21226943
TEKTU,2020-09-03,1.5,1.5700000524520874,1.4700000286102295,1.4900000095367432,49618806
TEKTU,2020-09-04,1.4700000286102295,1.5,1.4600000381469727,1.4900000095367432,18167518
TEKTU,2020-09-07,1.4800000190734863,1.5700000524520874,1.4800000190734863,1.5399999618530273,63697109
TEKTU,2020-09-08,1.5499999523162842,1.590000033378601,1.5099999904632568,1.5800000429153442,66031583
MGROS,2020-01-20,25.375811941601718,25.583502037501486,25.09260046615704,25.149242401123047,1569209
MGROS,2020-01-21,24.922671671643638,24.998194848200168,24.696102141974055,24.866029739379883,1901056
MGROS,2020-01-22,24.96043374905124,25.149240787025025,24.0730350886694,24.2052001953125,3032602
MGROS,2020-01-23,24.261843118795785,24.601696496069696,23.997511113703215,24.073034286499023,2143670
MGROS,2020-01-24,24.35624685390671,24.50729320644144,23.506610670745232,23.77094268798828,3355486
MGROS,2020-01-27,23.50660814833128,23.56325007430011,23.091229823126334,23.37444305419922,2190958
MGROS,2020-01-28,23.638777280776612,24.37512778991908,23.449968442188293,24.2052001953125,4410676
MGROS,2020-01-29,24.469530358011426,24.52617228505696,23.695417419469713,23.865345001220703,2573352
MGROS,2020-01-30,23.752061037920342,23.752061037920342,23.147875638105045,23.449968338012695,2183641
MGROS,2020-01-31,23.67653486376464,23.95974628389918,23.54436977445043,23.752058029174805,2095590
MGROS,2020-02-03,23.808702968999395,23.884226143976306,23.412205850216978,23.449968338012695,1158030
MGROS,2020-02-04,23.846467410114787,24.752745584073086,23.770944228951596,24.714984893798828,3239268
MGROS,2020-02-05,24.771623611450195,25.602380296936854,24.658339754729386,24.771623611450195,3916905
MGROS,2020-02-06,25.035954526229,25.20588210455862,24.582815517759585,25.073715209960938,3472723
MGROS,2020-02-07,25.33805064860316,25.564620183687865,24.809388400072187,25.092599868774414,4371897
MGROS,2020-02-10,25.130361552909264,25.394691768396452,23.77094258535177,24.450651168823242,3044902
MGROS,2020-02-11,24.84714619106355,24.922669360616975,24.280721519105676,24.88490867614746,2611872
MGROS,2020-02-12,24.847148090714025,25.243645211336677,24.412890282734924,24.545055389404297,2643649
MGROS,2020-02-13,24.450650965231503,24.63945980381982,24.091916332651135,24.2052001953125,1564311
MGROS,2020-02-14,24.35624483443415,24.60169558710543,24.22407973707823,24.28072166442871,1041828
MGROS,2020-02-17,24.41289139326382,24.54505650594531,24.186321856975002,24.242963790893555,931235
MGROS,2020-02-18,24.073032828803687,24.073032828803687,23.39332431479981,23.544370651245117,1406186
MGROS,2020-02-19,23.733178237978343,23.75205948063827,22.88354212504007,23.091230392456055,1874548
MGROS,2020-02-20,23.128991826701753,23.468846976678446,22.505925252154036,22.713613510131836,3065078
MGROS,2020-02-21,22.600331960738338,22.977947832137012,22.166072358168982,22.864662170410156,1739665
MGROS,2020-02-24,22.184953016539776,22.8269008812869,22.184953016539776,22.808019638061523,2313045
MGROS,2020-02-25,22.940183937893536,23.185634689404143,22.354879823272725,22.845781326293945,2294937
MGROS,2020-02-26,22.656972692703743,22.883542203557052,22.373761254290713,22.75137710571289,2055103
MGROS,2020-02-27,22.487044487956123,22.713613992547934,21.410838890991425,21.5052433013916,2830363
MGROS,2020-02-28,18.144457783446533,21.278673759705406,18.144457783446533,21.165388107299805,2239655
MGROS,2020-03-02,20.957702329141497,21.712934099306324,20.938821084733735,21.052104949951172,1460142
MGROS,2020-03-03,21.165388952743704,22.638091689156937,20.825533782565866,21.807336807250977,3665901
MGROS,2020-03-04,22.071668328120715,22.336000343053218,21.694052450084666,21.750696182250977,1490885
MGROS,2020-03-05,21.939501505613592,22.1849522573,21.712931996506384,21.826217651367188,1209732
MGROS,2020-03-06,21.618528765583633,21.807337600464425,20.84441578367849,21.599647521972656,1752084
MGROS,2020-03-09,21.052104859573962,21.41084129932312,18.880812179210572,20.296873092651367,1420697
MGROS,2020-03-10,20.674488880496202,20.90105840952513,18.918574580368368,19.541641235351562,1835104
MGROS,2020-03-11,19.541641235351562,19.541641235351562,19.541641235351562,19.541641235351562,0
MGROS,2020-03-12,21.712933551070655,23.39332644802692,17.530833452918287,18.03117561340332,13624461
MGROS,2020-03-13,18.408790246876922,19.35283077235779,17.36090468739655,18.550395965576172,4690834
MGROS,2020-03-16,17.99341242239863,18.399350147979916,16.983289319550952,17.00217056274414,2406339
MGROS,2020-03-17,17.039930784675956,17.98397131126442,15.29345725097883,17.530832290649414,3656106
MGROS,2020-03-18,17.039930175045818,18.40878960987176,16.983288249648997,17.304262161254883,3249541
MGROS,2020-03-19,17.370345958196534,18.408790935175478,17.351464714833494,18.26718521118164,4736444
MGROS,2020-03-20,18.569279842100325,19.31507102669376,18.569279842100325,19.069622039794922,3073507
MGROS,2020-03-23,19.33395095507266,21.070985794067383,19.33395095507266,21.070985794067383,3563561
MGROS,2020-03-24,22.524807166953043,22.996827422417343,21.901740573789315,22.430402755737305,6420032
MGROS,2020-03-25,22.656973144729086,23.374444177052574,21.637409425240854,21.88286018371582,6370814
MGROS,2020-03-26,21.882859990238956,22.43040343103757,21.42972096349826,21.977264404296875,5427744
MGROS,2020-03-27,22.090549982936825,22.29824007017943,21.165390614392074,21.22203254699707,3168501
MGROS,2020-03-30,21.35419816287779,22.090548643953753,20.995461743356376,21.618528366088867,3135358
MGROS,2020-03-31,21.75069617864251,21.863980041727263,21.27867588102212,21.41084098815918,2267114
MGROS,2020-04-01,21.29755592646089,21.82621997118152,20.97658197095715,21.127628326416016,3069333
MGROS,2020-04-02,21.373077199257786,21.882859953956658,21.08986575816803,21.46748161315918,4579609
MGROS,2020-04-03,21.637409643958872,22.335999440242528,21.44860081226514,22.29823875427246,4881436
MGROS,2020-04-06,22.656976298215938,22.921308336583085,22.581453115913142,22.675857543945312,2630077
MGROS,2020-04-07,22.80802249111556,23.166758954814192,22.203837037241666,22.260478973388672,3930441
MGROS,2020-04-08,22.109431112492913,22.619212104518898,21.901742826943746,22.411523818969727,2461758
MGROS,2020-04-09,22.354880011566,22.940184131116776,22.279356841281565,22.75137710571289,5214359
MGROS,2020-04-10,22.940185447763994,23.015708622383066,22.6380927492877,22.69473648071289,2005111
MGROS,2020-04-13,22.656973637205734,24.639459190584134,22.600331707284777,24.148557662963867,9168947
MGROS,2020-04-14,24.922668645838066,25.489093301550955,24.658338460289237,24.828264236450195,6484863
MGROS,2020-04-15,25.03595713599534,27.245012283325195,22.940185852284447,27.245012283325195,20472927
MGROS,2020-04-16,28.22681152540999,29.227493984404,27.37717540737302,27.754791259765625,20394823
MGROS,2020-04-17,28.113527445880948,28.151288130511976,26.754108587490308,27.509340286254883,10873888
MGROS,2020-04-20,27.81143341712618,28.793236442068697,27.28277121941106,28.170169830322266,14466209
MGROS,2020-04-21,27.981364228258396,28.623312156944777,27.150609250356084,27.433820724487305,9227455
MGROS,2020-04-22,27.547104986108113,28.226813569640374,26.905157090242593,27.075084686279297,11408700
MGROS,2020-04-24,27.188365936279297,27.73590935942085,27.093963325880082,27.188365936279297,6486985
MGROS,2020-04-27,27.60374393887788,28.358977417466782,27.263888783482155,27.8869571685791,16138322
MGROS,2020-04-28,28.207928402536993,28.245690885566535,27.2261272517547,27.414936065673828,11788489
MGROS,2020-04-29,27.660387485236207,29.68063549326262,27.433817968568793,28.49114418029785,40797910
MGROS,2020-04-30,28.793235575757297,28.830998060479423,27.358293567375387,27.698148727416992,13179842
MGROS,2020-05-04,27.377178789783986,27.73591344372451,26.980681645631496,27.433820724487305,5635732
MGROS,2020-05-05,27.60374732451131,27.660389257153017,27.075085085088055,27.226131439208984,3542563
MGROS,2020-05-06,27.207248711063386,27.905838510929264,26.942918506074093,27.717031478881836,10991461
MGROS,2020-05-07,27.98136127069162,28.661071617746124,27.471580311015195,27.56598472595215,12516845
MGROS,2020-05-08,27.73591132677195,28.51002611150102,27.66038815272698,27.868078231811523,11297386
MGROS,2020-05-11,28.094647230111025,29.850563244684984,28.01912405747421,29.75615882873535,17937466
MGROS,2020-05-12,29.831682923673448,32.51275653547782,29.56735091096506,31.153339385986328,19242418
MGROS,2020-05-13,31.07781521133461,31.45543289653981,30.530273529139127,30.77572250366211,8282536
MGROS,2020-05-14,30.66243436124801,31.54983111609239,30.454744303234556,30.889005661010742,8743743
MGROS,2020-05-15,31.342145888061655,31.870806272852853,30.889006871999722,31.002290725708008,5861184
MGROS,2020-05-18,31.19110036346843,31.51207429171005,30.9456478059272,31.134456634521484,4116224
MGROS,2020-05-20,31.28550128779817,32.85260835842106,31.077811227436406,32.22954177856445,16972985
MGROS,2020-05-21,32.43723407133317,33.34351214054612,32.1162601383333,32.30506896972656,6790512
MGROS,2020-05-22,32.248425239939905,32.53163668641534,32.059616408546646,32.30506896972656,2454084
MGROS,2020-05-27,32.66379945727699,33.09806081886319,32.28618542266427,32.32394790649414,5146271
MGROS,2020-05-28,32.626043690430684,32.626043690430684,31.26662295256127,31.587596893310547,3073620
MGROS,2020-05-29,31.719761874452182,31.908570709667885,30.56803482197149,30.662437438964844,3940494
MGROS,2020-06-01,31.549833626555497,32.248425221952225,31.153338321956838,31.965213775634766,3908870
MGROS,2020-06-02,31.908573216836682,32.928138846374935,31.79528934729775,32.49387741088867,5461783
MGROS,2020-06-03,32.437235278388656,32.75820922333262,32.30507017186392,32.41835403442383,2128132
MGROS,2020-06-04,32.47499897380316,32.626045329908926,32.11626252759101,32.1917839050293,2558255
MGROS,2020-06-05,32.17290273257033,32.437232926453945,31.833047568303503,31.92745018005371,1659530
MGROS,2020-06-08,31.757522583007812,32.34282669828761,31.644238728715,31.757522583007812,3395605
